 0.00  0.00        47536        1 | au.com.creativeaccess
 0.00  0.01        74768        2 | au.com.crystal
 0.01  0.01       112708        4 | au.com.dialix.faraday
 0.01  0.00        14957        3 | au.com.dynamite
 0.00  0.00         2435        1 | au.com.fastlink
 0.02  0.05       450277        9 | au.com.gil.ipswich
 0.00  0.02       176704        2 | au.com.nor
 0.00  0.00         2435        1 | au.com.nw
 0.03  0.04       334143       12 | au.com.onthenet
 0.03  0.05       516120       13 | au.com.ozemail
 0.01  0.00        16663        3 | au.com.senet
 0.01  0.02       222607        3 | au.com.southwest
 0.00  0.00         2435        1 | au.com.starwon
 0.03  0.03       239107       13 | au.com.swanreach
 0.01  0.01        93769        6 | au.com.thehub
 0.01  0.01        89652        5 | au.com.topend
 0.04  0.03       317122       16 | au.com.tpgi
 0.00  0.00         2435        1 | au.com.wantree
 0.02  0.02       225265        8 | au.com.zip
 0.00  0.01        60663        2 | au.edu.adelaide.services
 0.05  0.08       734155       21 | au.edu.anu
 0.00  0.00        16595        1 | au.edu.cowan
 0.01  0.01        50313        3 | au.edu.curtin
 0.00  0.00        40492        1 | au.edu.deakin.its
 0.00  0.00        12266        2 | au.edu.flinders.cs
 0.01  0.01        52436        6 | au.edu.flinders.sturt
 0.07  0.11      1003608       31 | au.edu.gu.itc
 0.00  0.00         2435        1 | au.edu.latrobe
 0.01  0.00        16663        3 | au.edu.mlckew
 0.10  0.07       699758       46 | au.edu.monash
 0.01  0.00        15181        3 | au.edu.monash.cops
 0.01  0.01       136963        5 | au.edu.mq.chem
 0.00  0.00         2435        1 | au.edu.mq.lib
 0.03  0.04       369858       14 | au.edu.murdoch
 0.00  0.01        71423        1 | au.edu.newcastle
 0.00  0.01        57544        1 | au.edu.nsw.pymblelc
 0.00  0.00         2435        1 | au.edu.ntu.cs
 0.03  0.04       412837       12 | au.edu.rmit
 0.00  0.00         2435        1 | au.edu.rmit.bf
 0.02  0.03       333352       11 | au.edu.swin.cc
 0.04  0.02       182761       17 | au.edu.une
 0.01  0.02       227727        6 | au.edu.unimelb.its
 0.01  0.00        40942        4 | au.edu.unimelb.path
 0.02  0.02       216203       10 | au.edu.unsw.cse.orchestra
 0.05  0.06       576650       21 | au.edu.unsw.misu
 0.06  0.06       540183       26 | au.edu.unsw.servers
 0.01  0.01        80736        5 | au.edu.uow
 0.04  0.03       330224       18 | au.edu.uow.its
 0.00  0.00        41160        1 | au.edu.uq.nrcet
 0.02  0.01        63190       10 | au.edu.utas.appcomp
 0.02  0.01       110961        7 | au.edu.utas.its
 0.01  0.00        20181        4 | au.edu.utas.med
 0.03  0.01       109035       13 | au.edu.uts.bus
 0.01  0.01       107105        6 | au.edu.uwa
 0.02  0.02       172913       11 | au.edu.uwa.pd
 0.01  0.03       277275        3 | au.edu.uws.nepean
 0.01  0.01        81315        5 | au.edu.vic.mlc
 0.00  0.00         1530        1 | au.edu.vic.shc
 0.02  0.02       180484       11 | au.edu.wa.eddept
 0.02  0.02       217444       10 | au.edu.wehi
 0.01  0.01        93045        4 | au.gov.act.dpa
 0.05  0.03       298345       22 | au.gov.deetya
 0.00  0.00         2435        1 | au.gov.defcen
 0.02  0.06       557988       11 | au.gov.defence
 0.05  0.04       367677       21 | au.gov.erin
 0.00  0.01        61895        1 | au.gov.finance
 0.00  0.00        41160        1 | au.gov.qld.citec
 0.00  0.01        64840        1 | au.gov.qld.slq
 0.00  0.00        29555        1 | au.gov.sge
 0.00  0.01        88167        2 | au.gov.tas.glenorchycc
 0.02  0.01        96690        7 | au.gov.tas.pacit
 0.00  0.00         1530        1 | au.gov.vic.roads
 0.00  0.00         2435        1 | au.gov.wa.bs
 0.01  0.01        51223        4 | au.net.abc
 0.01  0.00        15181        3 | au.net.acr
 0.01  0.01        77513        3 | au.net.aone.melbourne
 0.01  0.00        16663        3 | au.net.aone.perth.cpe
 0.00  0.01        64840        1 | au.net.aone.rockhampton.cpe
 0.07  0.10       916379       30 | au.net.aone.syd
 0.00  0.00        19030        2 | au.net.camtech
 0.02  0.01       108216        9 | au.net.carno
 0.01  0.01        89554        5 | au.net.chariot
 0.05  0.06       582954       21 | au.net.hotspace
 0.00  0.01        90312        1 | au.net.hunterlink
 0.00  0.00        12266        2 | au.net.iinet
 0.02  0.05       450277        9 | au.net.iinet.sa
 0.01  0.00        41569        4 | au.net.ip.syd
 0.00  0.01        65736        1 | au.net.loom
 0.01  0.00        16663        3 | au.net.mildura
 0.00  0.01        57125        2 | au.net.mpx.mel
 0.00  0.00        40786        1 | au.net.mtx
 0.01  0.01        65040        3 | au.net.netspace
 0.00  0.00          100        1 | au.net.netspace.melbourne
 0.01  0.00        19098        4 | au.net.nswrno
 0.00  0.01       119160        1 | au.net.q-net
 0.03  0.05       480506       13 | au.net.questnet
 0.03  0.03       288431       14 | au.net.starway
 0.00  0.00         2435        1 | au.net.starway.parramatta
 0.05  0.06       549811       23 | au.net.tmns
 0.00  0.00         2435        1 | au.org.zeta.syd1
 0.01  0.00        16663        3 | be.ac.kuleuven.uz
 0.00  0.00        26382        1 | be.ac.ulb
 0.01  0.02       203196        6 | be.ac.vub
 0.00  0.00         2435        1 | be.arcadis
 0.08  0.04       342332       36 | be.belnet
 0.03  0.04       391598       14 | be.eunet.antwerp
 0.03  0.03       325570       15 | be.glo.z050
 0.02  0.02       188835       10 | be.infonie
 0.00  0.01        64840        1 | be.innet
 0.02  0.03       240893       11 | be.jnj
 0.00  0.00        41160        1 | be.openweb
 0.04  0.05       488883       16 | bh.com.batelco
 0.00  0.00         2435        1 | bm.ibl
 0.01  0.00        23164        5 | bn.brunet
 0.00  0.00        26272        1 | br.com.acesso
 0.00  0.01        71423        1 | br.com.bsi
 0.00  0.00         2435        1 | br.com.centroin
 0.01  0.00        15181        3 | br.com.coastalway
 0.02  0.01       117535        9 | br.com.conex
 0.00  0.00        12307        2 | br.com.domain
 0.19  0.18      1689183       85 | br.com.e-net
 0.02  0.01        60422        8 | br.com.elogica
 0.00  0.00         3345        1 | br.com.netpar
 0.02  0.04       407246       11 | br.com.nutecnet
 0.00  0.00        17113        1 | br.com.nutecnet.bsb
 0.00  0.00         3345        1 | br.com.openlink
 0.03  0.02       165510       12 | br.com.procergs
 0.00  0.01        64840        1 | br.com.tba
 0.04  0.04       352483       17 | br.gov.prodemge
 0.00  0.00          100        1 | br.pcrs.ipct
 0.00  0.00         1530        1 | br.pucrs.ipct
 0.00  0.00         2435        1 | br.rnp.cr-df
 0.00  0.00        41658        1 | br.tche.ulbra
 0.00  0.00          987        1 | br.ufmg.dcc.sis
 0.01  0.00        14957        3 | br.ufpa.secom
 0.01  0.01       104552        6 | br.ufsc.dial
 0.02  0.02       153452       11 | br.ufu
 0.01  0.01        89966        4 | br.unicamp
 0.03  0.02       172783       15 | br.unicamp.nib
 0.02  0.01       127209        9 | br.usp.uspnet.tspi
 0.02  0.02       237806        9 | ca.ab.barrhead.ls
 0.04  0.03       322910       18 | ca.ab.cbe.b400
 0.02  0.02       199126       10 | ca.ab.compusmart
 0.00  0.00        43221        2 | ca.ab.connect
 0.00  0.00        43031        2 | ca.ab.datanet
 0.01  0.01       116647        4 | ca.ab.edmonton.freenet
 0.01  0.00        16663        3 | ca.ab.gmcc
 0.01  0.00        38594        3 | ca.ab.gov.enr
 0.02  0.02       219043       11 | ca.ab.gyrd
 0.01  0.00        45721        5 | ca.ab.mtroyal
 0.00  0.00         2435        1 | ca.ab.spots
 0.10  0.07       677953       43 | ca.ab.videotron
 0.03  0.01       110068       12 | ca.agr
 0.05  0.03       300849       22 | ca.alcan.int
 0.00  0.01       121595        2 | ca.bank-banque-canada
 0.00  0.00         2435        1 | ca.bc
 0.00  0.00         7699        1 | ca.bc.cotr
 0.08  0.08       745352       35 | ca.bc.douglas.lab-4247
 0.00  0.00         1730        2 | ca.bc.gov.weq
 0.03  0.02       170617       14 | ca.bc.intergate
 0.00  0.01        71423        1 | ca.bc.lynx
 0.00  0.01        49352        1 | ca.bc.north-van.braemar
 0.00  0.00         2435        1 | ca.bc.online
 0.07  0.06       540671       32 | ca.bc.pris
 0.00  0.00        12347        2 | ca.bc.reelwest
 0.00  0.00        41658        1 | ca.bc.sd27
 0.00  0.01       119160        1 | ca.bc.victoria.freenet
 0.06  0.05       516388       27 | ca.bctel
 0.00  0.00        10052        1 | ca.carleton
 0.01  0.04       342427        5 | ca.cciw
 0.00  0.02       206733        1 | ca.cgocable.ri
 0.02  0.02       220519       11 | ca.comnet
 0.00  0.02       149686        2 | ca.concordia
 0.00  0.00         2435        1 | ca.corel
 0.10  0.09       887250       43 | ca.cyberus
 0.01  0.00        35988        5 | ca.cycor
 0.00  0.00         2435        1 | ca.cycor.tech
 0.00  0.01       114888        1 | ca.dal
 0.03  0.03       261320       14 | ca.dal.psychology
 0.04  0.04       354380       17 | ca.dal.sub
 0.10  0.11      1029552       46 | ca.direct
 0.03  0.02       226644       13 | ca.emj
 0.04  0.04       415410       20 | ca.escape
 0.00  0.00         2435        1 | ca.forestry.fcmr
 0.00  0.01       119160        1 | ca.forestry.pfc
 0.00  0.01        89006        2 | ca.gc.dfait-maeci
 0.00  0.00        24776        1 | ca.gc.ec.ns
 0.00  0.01       106696        1 | ca.gc.ec.nt.yel
 0.00  0.00         2435        1 | ca.gc.ic
 0.02  0.02       201288        9 | ca.gc.nrcan.mms
 0.00  0.00         2435        1 | ca.gc.pch
 0.01  0.02       148414        4 | ca.gc.pwgsc
 0.00  0.01        60657        2 | ca.intranet
 0.00  0.01       114888        1 | ca.istar
 0.02  0.01       120343       11 | ca.istar.ham
 0.00  0.00        21031        2 | ca.istar.hfx
 0.06  0.06       538860       26 | ca.istar.ott
 0.02  0.01        60678        8 | ca.istar.pem
 0.02  0.02       204193        9 | ca.istar.shu
 0.01  0.00        14984        3 | ca.istar.tallships
 0.13  0.12      1129186       60 | ca.istar.tor
 0.00  0.00        25580        2 | ca.istar.wpg
 0.04  0.05       431655       20 | ca.iti
 0.01  0.02       164013        4 | ca.kpmg
 0.00  0.00        19497        1 | ca.lonet
 0.04  0.03       244848       18 | ca.magic
 0.00  0.00         2435        1 | ca.mayahtt
 0.00  0.01       114888        1 | ca.mb.autobahn
 0.00  0.00        41160        1 | ca.mb.hydro
 0.02  0.01       116531        9 | ca.mb.rrcc
 0.01  0.01        58934        4 | ca.mb.winnipeg.wsd1
 0.00  0.00        41021        1 | ca.mcgill.das
 0.00  0.00        12348        2 | ca.mcgill.ee
 0.00  0.01       106696        1 | ca.mcmaster.biology
 0.00  0.00          987        1 | ca.mcmaster.cis
 0.00  0.01       119160        1 | ca.medialinx
 0.08  0.09       858319       37 | ca.microplus
 0.01  0.00        18817        4 | ca.mun.med
 0.01  0.00        25346        4 | ca.navcanada
 0.02  0.02       200167        8 | ca.nb.nbed
 0.19  0.14      1367585       84 | ca.nb.nbnet
 0.06  0.05       491004       29 | ca.netcom
 0.02  0.02       148442       10 | ca.nf.nwafc
 0.00  0.01        57983        1 | ca.nf.st-johns
 0.01  0.00        17616        4 | ca.nortel
 0.01  0.02       162880        3 | ca.ns
 0.00  0.00         2435        1 | ca.ns.nscc.halifax
 0.02  0.01        58069        7 | ca.on.easynet
 0.00  0.00        41160        1 | ca.on.edu.flarc
 0.00  0.01       119160        1 | ca.on.edu.lbe
 0.01  0.00        11494        3 | ca.on.edu.pcbe
 0.00  0.00        21031        2 | ca.on.edu.wellandrc
 0.03  0.01       116138       14 | ca.on.fanshawec
 0.02  0.03       276966       10 | ca.on.georcoll
 0.01  0.00        39944        4 | ca.on.hydro
 0.00  0.00        41160        1 | ca.on.lincbd
 0.10  0.09       826313       45 | ca.on.mor-net
 0.06  0.06       580745       26 | ca.on.odyssey
 0.04  0.03       267869       16 | ca.on.scbe
 0.02  0.02       197418        8 | ca.on.toronto.smh
 0.04  0.02       207607       17 | ca.on.vianet
 0.00  0.00        47536        1 | ca.on.wchat
 0.01  0.00        16663        3 | ca.on.wchat.brantford
 0.00  0.00         3345        1 | ca.pangea.ner
 0.03  0.02       201662       15 | ca.passport
 0.00  0.00        31260        2 | ca.qc
 0.00  0.00         2435        1 | ca.qc.cegep-ra
 0.00  0.00        26611        1 | ca.qc.saglac
 0.01  0.01        50757        3 | ca.qc.sorel-tracy
 0.00  0.00        29555        1 | ca.queensu.ee
 0.01  0.00        14889        3 | ca.queensu.n134
 0.00  0.01        57544        1 | ca.queensu.qlink
 0.00  0.00         3345        1 | ca.queensu.tele
 0.04  0.04       337375       19 | ca.recorder
 0.04  0.03       284080       20 | ca.rogerswave
 0.02  0.01       133484       11 | ca.sfu
 0.01  0.00        14957        3 | ca.sfu.biol
 0.01  0.00        15181        3 | ca.sk.regina.regcathsch
 0.00  0.00        43455        2 | ca.stmarys
 0.00  0.00        26272        1 | ca.storm
 0.04  0.05       486813       18 | ca.sympatico.ns
 0.09  0.07       670475       41 | ca.sympatico.on
 0.03  0.02       163026       14 | ca.sympatico.pei
 0.00  0.00        44191        2 | ca.sympatico.qc
 0.11  0.13      1199248       50 | ca.sympatico.sk
 0.02  0.02       161719       11 | ca.transdata
 0.03  0.06       606879       13 | ca.trends
 0.00  0.00        46914        1 | ca.tsb
 0.04  0.02       223809       19 | ca.ualberta.mas
 0.03  0.05       455636       14 | ca.ualberta.med.neurochem
 0.01  0.01        62130        4 | ca.ualberta.remote
 0.01  0.01        67765        5 | ca.ubc.commerce
 0.02  0.02       165384        8 | ca.ubc.cs.ugrad
 0.00  0.00        39555        1 | ca.ubc.library.124.office
 0.01  0.00        45067        5 | ca.ubc.psychiatry
 0.00  0.02       206733        1 | ca.ucalgary.lib
 0.01  0.02       228349        6 | ca.ulaval.gre
 0.00  0.00        30570        1 | ca.uleth.art-sci
 0.02  0.02       204093        8 | ca.uleth.mngt
 0.03  0.02       222139       12 | ca.umanitoba.cc
 0.00  0.01        50508        2 | ca.umanitoba.psych
 0.00  0.01       119160        1 | ca.umontreal.anat
 0.00  0.00         3345        1 | ca.umontreal.psy
 0.04  0.04       381119       20 | ca.uqam.ppp-ext
 0.00  0.00        21936        2 | ca.uquebec.uqtr
 0.01  0.00        16663        3 | ca.uregina.cc
 0.00  0.00        40381        2 | ca.usask
 0.00  0.01       134929        1 | ca.usherb.physique
 0.00  0.01        70142        1 | ca.utoronto.dialin
 0.00  0.01       119160        1 | ca.utoronto.erin
 0.00  0.00        39555        1 | ca.utoronto.oci
 0.10  0.07       711043       44 | ca.utoronto.oise
 0.04  0.03       299250       18 | ca.utoronto.vicu
 0.00  0.00        43221        2 | ca.uvic.dcf
 0.00  0.01        82120        1 | ca.uvic.dialup
 0.02  0.02       219999        7 | ca.uvic.psyc
 0.00  0.01        71423        1 | ca.uwindsor
 0.00  0.01        49352        1 | ca.uwo.slip
 0.02  0.03       244953        7 | ca.wave.shaw.cal
 0.05  0.03       296544       22 | ca.xl
 0.06  0.05       439326       28 | ca.yorku.slip
 0.00  0.01        92118        2 | ch.bluewin
 0.00  0.00         2435        1 | ch.ethz
 0.00  0.00         8943        2 | ch.hon
 0.00  0.00         3345        1 | ch.snl
 0.00  0.00        41160        1 | ch.swissonline
 0.00  0.01       119160        1 | ch.switch
 0.01  0.00          800        4 | ch.unibas.urz
 0.00  0.01        65736        1 | ch.vtx
 0.00  0.01        73487        2 | cl.bellsouth
 0.03  0.03       309347       13 | cl.ctc.grelacorp
 0.00  0.00         2435        1 | cl.udp.com
 0.00  0.00         2435        1 | cn.gd.guangzhou
 0.00  0.00         2435        1 | co.edu.uniandes
 0.00  0.01        70142        1 | co.net.cetcol
 0.07  0.10       967735       31 | com.3-cities
 0.00  0.01       119160        1 | com.3lefties
 0.00  0.00        41021        1 | com.a2points
 0.00  0.01        50508        2 | com.abacom
 0.02  0.02       217444       10 | com.abilnet
 0.03  0.01       133305       14 | com.accessone
 0.02  0.04       366132        9 | com.acrnet
 0.00  0.01        57983        1 | com.actsnet
 0.04  0.03       240066       17 | com.adamswells
 0.00  0.01       119160        1 | com.adstii
 0.01  0.01        62130        4 | com.adventure
 0.00  0.01        73928        1 | com.advertisnet
 0.01  0.00        44621        4 | com.aetna
 0.03  0.04       354883       13 | com.aha
 0.06  0.08       750074       25 | com.ainet
 0.02  0.00        45716        7 | com.alcatel.aud
 0.00  0.00         4870        2 | com.allengooch
 0.00  0.00        12348        2 | com.allied.atsc
 0.00  0.00         3345        1 | com.allstate
 0.00  0.00         3060        2 | com.allvip
 0.01  0.02       203690        6 | com.alston
 0.06  0.03       303273       28 | com.altavista-software
 0.01  0.00        15181        3 | com.altera
 0.00  0.00         3048        1 | com.amat
 0.00  0.00         2435        1 | com.amdahl
 0.01  0.00        45721        5 | com.amnix.den.dialup1
 0.00  0.01       121595        2 | com.amoco
 0.01  0.00         6120        4 | com.ampsc
 0.01  0.01        62155        5 | com.amschoices
 0.00  0.00         2435        1 | com.analog
 0.00  0.01       119160        1 | com.anet-stl
 0.52  0.53      5025159      236 | com.aol.ipt
11.15  9.69     92285778     5029 | com.aol.proxy
 0.01  0.00        19824        4 | com.aol.tucson
 0.09  0.09       887039       41 | com.aol.web
 0.00  0.01        71312        2 | com.aonline
 0.00  0.00         3060        2 | com.apple
 0.02  0.03       243143       10 | com.aracnet
 0.00  0.00          200        1 | com.archivetech
 0.00  0.01        52309        1 | com.arco
 0.00  0.00         2435        1 | com.artisoft
 0.00  0.00         2435        1 | com.ascend
 0.11  0.09       886454       50 | com.assocdata
 0.00  0.00        27819        1 | com.astramerck
 0.00  0.01       122384        2 | com.atcon.bar
 0.00  0.01       114888        1 | com.atcon.mby
 0.00  0.00        41658        1 | com.atcon.sjn
 0.08  0.05       440399       38 | com.atcon.tru
 0.74  0.78      7391263      336 | com.atext
 0.00  0.00        12348        2 | com.atl
 0.00  0.01        64840        1 | com.atlanta
 0.01  0.01        80051        6 | com.atlas
 0.08  0.07       648004       34 | com.att
 0.00  0.01        62424        2 | com.attcanada.pda.edm
 0.01  0.00        19824        4 | com.attcanada.pda.tor1
 0.00  0.01       103447        2 | com.auracom.gfk
 0.02  0.01       105686        7 | com.auracom.oso
 0.09  0.18      1678765       40 | com.avenew.chicago
 0.00  0.01       119160        1 | com.awo
 0.06  0.05       441555       25 | com.awod
 0.02  0.01        66404        7 | com.axionet
 0.05  0.05       487505       22 | com.azstarnet
 0.00  0.01       101450        2 | com.baan
 0.00  0.00         2435        1 | com.bankerstrust
 0.00  0.00        41021        1 | com.bardstown
 0.00  0.00         7413        1 | com.baxter.subnet167-83-11
 0.00  0.00        29555        1 | com.bayou
 0.00  0.00        12266        2 | com.bbn
 0.00  0.01        57983        1 | com.bbn.saturn
 0.05  0.13      1229703       24 | com.bbnplanet
 0.00  0.00         2435        1 | com.bbt
 0.00  0.00         2435        1 | com.bear
 0.01  0.01        56657        4 | com.bellatlantic
 0.04  0.03       275976       20 | com.bellcore.il
 0.02  0.02       163273       11 | com.bendnet
 0.00  0.00         2435        1 | com.bentley
 0.02  0.02       206789        9 | com.best.sf1.pm01
 0.02  0.02       203856        8 | com.best.sf1.pm03
 0.02  0.02       218813       11 | com.best.sf1.pm05
 0.02  0.02       203856        8 | com.best.sf1.pm06
