 0.07  0.02       191399       22 | au.net.one
 0.01  0.02       173654        3 | au.net.orac
 0.01  0.01       108435        3 | au.net.q-net
 0.11  0.10       827252       34 | au.net.questnet
 0.01  0.01        50508        2 | au.net.schools.qld
 0.00  0.00         2435        1 | au.net.telstra-mm.c2
 0.00  0.00         1564        1 | au.net.terrigal
 0.15  0.14      1105512       45 | au.net.tmns
 0.05  0.02       137630       14 | au.net.uq
 0.01  0.00          400        2 | au.net.uq.dialin
 0.01  0.00        15111        2 | au.net.vicnet
 0.00  0.00          200        1 | au.net.wire
 0.00  0.00        16761        1 | au.org.rbs
 0.01  0.02       163536        4 | au.oz.su.ucc
 0.02  0.00        36559        6 | be.ac.fundp.info
 0.03  0.03       204249        8 | be.ac.kuleuven.cs
 0.01  0.00        28662        3 | be.ac.kuleuven.esat
 0.00  0.00         1861        1 | be.ac.kuleuven.kulnet.dial
 0.02  0.05       401324        6 | be.ac.kuleuven.rega
 0.01  0.00         2518        3 | be.ac.rma
 0.22  0.23      1850860       67 | be.ac.rug
 0.01  0.02       150595        4 | be.ac.umh
 0.00  0.02       200572        1 | be.belnet
 0.00  0.00         2435        1 | be.cec
 0.01  0.00        15111        2 | be.cmo-antwerpen
 0.00  0.03       206733        1 | be.eunet.antwerp
 0.00  0.01        55668        1 | be.eunet.leuven
 0.05  0.06       459418       15 | be.jnj
 0.07  0.04       355324       20 | be.online.brus
 0.01  0.01        73071        2 | be.planetinternet
 0.00  0.00         2435        1 | be.skynet.antwerpen
 0.01  0.00        15111        2 | be.skynet.gent
 0.00  0.00         3636        1 | be.skynet.mechelen
 0.01  0.00        28662        3 | be.telenet-ops
 0.01  0.00         1764        2 | be.turboline
 0.03  0.04       347543        8 | be.uunet
 0.02  0.05       417503        6 | be.uunet.unknown
 0.01  0.00        19110        4 | bg.eunet
 0.00  0.00         1564        1 | bh.com.batelco
 0.01  0.00        15110        2 | bm.ibl
 0.00  0.01        71507        1 | bo.edu.uasb
 0.00  0.03       262344        1 | bo.entelnet.scr
 0.01  0.00        20046        3 | br.com.atinet
 0.01  0.01        47616        3 | br.com.bridge
 0.01  0.01        83343        2 | br.com.cd-graf
 0.00  0.00        21793        1 | br.com.conex
 0.01  0.00        20045        3 | br.com.estaminas
 0.01  0.01        78357        3 | br.com.ez-bh
 0.00  0.00         2435        1 | br.com.fractal
 0.01  0.02       196061        4 | br.com.inx
 0.04  0.02       157470       12 | br.com.itanet
 0.01  0.01       115927        2 | br.com.mandic.sp
 0.00  0.03       206733        1 | br.com.nutecnet.poa
 0.01  0.00        12610        2 | br.com.openline
 0.01  0.01        44191        2 | br.com.originet
 0.01  0.00        25287        3 | br.com.secrel
 0.03  0.00        29450        8 | br.com.sol.rj
 0.00  0.00        16595        1 | br.epm
 0.01  0.00        15111        2 | br.ufsc.farmaco
 0.01  0.00        16663        3 | ca.ab
 0.02  0.02       124643        5 | ca.ab.agt
 0.00  0.02       147656        1 | ca.ab.cha
 0.01  0.02       144208        3 | ca.ab.compusmart
 0.03  0.03       217837       10 | ca.ab.connect
 0.02  0.02       157816        5 | ca.ab.gov.agric
 0.02  0.01        52319        5 | ca.ab.gov.fss
 0.00  0.03       219937        1 | ca.ab.prsd
 0.01  0.00        18747        3 | ca.bc.cariboo
 0.00  0.00        39637        1 | ca.bc.childhosp
 0.01  0.01        74932        2 | ca.bc.douglas.dcss
 0.00  0.00         5757        1 | ca.bc.gov.mhr
 0.01  0.00        15111        2 | ca.bc.gov.net
 0.00  0.00        16761        1 | ca.bc.intergate
 0.01  0.00        16663        3 | ca.bc.mala
 0.03  0.02       155339        8 | ca.bc.okanagan
 0.01  0.01        51561        3 | ca.bc.sd23
 0.02  0.02       153839        7 | ca.bc.sd73
 0.00  0.01        49352        1 | ca.bc.vanhosp
 0.02  0.00        23274        5 | ca.bc.victoria.stmarg
 0.06  0.08       627731       18 | ca.bctel
 0.01  0.01       108052        3 | ca.carleton.chat
 0.00  0.00         2435        1 | ca.carleton.ncf
 0.08  0.14      1110419       23 | ca.cbc
 0.01  0.00        15111        2 | ca.cciw
 0.00  0.00         3425        1 | ca.cyberus.ottawa.dialup.ts4
 0.00  0.00        17268        1 | ca.dal
 0.01  0.00         4870        2 | ca.direct
 0.00  0.00         2435        1 | ca.escape
 0.00  0.00        19152        1 | ca.gc.dfo-mpo.qc
 0.02  0.02       122106        5 | ca.gc.hc-sc
 0.00  0.01        41534        1 | ca.gc.hrdc-drhc
 0.00  0.00         1564        1 | ca.gc.ic
 0.01  0.00        17545        3 | ca.gc.irb
 0.06  0.05       423029       17 | ca.gc.pwgsc
 0.00  0.00        17268        1 | ca.hkt
 0.04  0.03       251087       12 | ca.istar.cgy
 0.01  0.03       203390        3 | ca.istar.knt
 0.07  0.08       653415       21 | ca.istar.ott
 0.05  0.08       642238       15 | ca.istar.tor
 0.00  0.00         2435        1 | ca.kpmg
 0.05  0.03       227888       16 | ca.link
 0.00  0.00         5494        1 | ca.lonet
 0.01  0.02       141058        4 | ca.mb.hydro
 0.05  0.05       405169       16 | ca.mcgill.douglas
 0.00  0.00         1838        1 | ca.mcgill.emf
 0.00  0.00         1564        1 | ca.mcgill.library
 0.00  0.00         3425        1 | ca.mcgill.mgh.ri
 0.00  0.01       119160        1 | ca.mcmaster.socsci
 0.00  0.00        10176        1 | ca.mgl
 0.01  0.03       212430        2 | ca.mpr
 0.00  0.02       134929        1 | ca.mun.remote
 0.00  0.00         3048        1 | ca.nb.nbed
 0.16  0.15      1174010       48 | ca.nb.nbnet
 0.03  0.04       322043        8 | ca.netcom
 0.00  0.02       200572        1 | ca.nova
 0.01  0.05       439874        2 | ca.nrc.bri
 0.00  0.02       165662        1 | ca.nrc.inms.ps
 0.01  0.00        30220        4 | ca.ns.ednet.mfdhs
 0.01  0.01        74932        2 | ca.ns.nscad
 0.00  0.00         2435        1 | ca.ocelot
 0.01  0.01        58399        2 | ca.on.avonmaitland.gdci
 0.00  0.00         3048        1 | ca.on.avonmaitland.shdhs
 0.02  0.02       157816        5 | ca.on.computan
 0.00  0.00         2435        1 | ca.on.edu.ocdsb
 0.01  0.01        46218        2 | ca.on.edu.ocebe
 0.22  0.13      1058567       66 | ca.on.edu.peel
 0.00  0.00         1564        1 | ca.on.edu.scar
 0.02  0.01        45721        5 | ca.on.enoreo
 0.01  0.02       129680        2 | ca.on.georcoll
 0.01  0.01        42621        2 | ca.on.hwdsb
 0.00  0.00         2435        1 | ca.on.lhsc
 0.00  0.00        20743        1 | ca.on.lindsaycomp
 0.02  0.04       358954        6 | ca.on.mor-net
 0.01  0.00        15111        2 | ca.on.odyssey
 0.05  0.07       538430       16 | ca.on.onet.london.pm1
 0.01  0.00        20045        3 | ca.on.wchat
 0.00  0.00         2435        1 | ca.on.wchat.brantford
 0.00  0.00         2435        1 | ca.passport.dyn
 0.00  0.00         1564        1 | ca.qc.cscantons.jhl
 0.02  0.01        49687        5 | ca.qc.hydro
 0.01  0.01        46928        2 | ca.qc.smhc
 0.00  0.00        26382        1 | ca.queensu.qlink
 0.00  0.00        26382        1 | ca.ryerson.rcc
 0.08  0.10       813885       23 | ca.sedsystems
 0.01  0.00        15111        2 | ca.sfu.biol
 0.00  0.00         2435        1 | ca.sfu.terryfox
 0.15  0.18      1427486       46 | ca.shaw.wave.cg
 0.02  0.01        67618        5 | ca.shaw.wave.ed
 0.09  0.06       481367       27 | ca.shaw.wave.mt
 0.02  0.05       363258        5 | ca.sk.cr.net20483206
 0.17  0.07       594801       53 | ca.sprint
 0.01  0.00        23428        4 | ca.sympatico.nf
 0.00  0.03       213192        1 | ca.sympatico.ns
 0.04  0.02       192618       12 | ca.sympatico.sk
 0.01  0.00        20352        2 | ca.trentu
 0.02  0.00        25528        5 | ca.ualberta.labs
 0.06  0.07       553941       19 | ca.ualberta.med.medgen
 0.01  0.01        74932        2 | ca.ualberta.remote
 0.00  0.01       103379        1 | ca.ubc.library.210.lab
 0.00  0.01       119160        1 | ca.ubc.net.intchg1
 0.01  0.01        46968        2 | ca.ucalgary.chem
 0.01  0.01       101016        4 | ca.ucalgary.enel
 0.02  0.01       104840        5 | ca.ulaval
 0.01  0.00        15111        2 | ca.uleth.lab
 0.02  0.01        65068        6 | ca.ultranet
 0.03  0.02       139429        8 | ca.uniserve.dial
 0.00  0.03       219937        1 | ca.uoguelph.net
 0.08  0.14      1110419       23 | ca.upei.avc
 0.00  0.03       207905        1 | ca.uquebec.teluq.licef
 0.02  0.01        78741        7 | ca.usask
 0.01  0.00        21128        2 | ca.utoronto.library
 0.04  0.10       780034       13 | ca.utoronto.med
 0.04  0.04       304342       13 | ca.utoronto.sunnybrook
 0.01  0.00        15111        2 | ca.uvic
 0.02  0.03       269651        5 | ca.uvic.dcf
 0.00  0.01        98504        1 | ca.uvic.dialup
 0.08  0.10       792895       23 | ca.uvic.educ.stulab
 0.00  0.02       134929        1 | ca.uwaterloo
 0.00  0.00         2435        1 | ca.uwaterloo.watstar
 0.00  0.00         2435        1 | ca.uwindsor
 0.00  0.00          200        1 | ca.uwo.das
 0.06  0.05       428363       18 | ca.uwo.slip
 0.00  0.00         1564        1 | ca.yorku.ccs
 0.01  0.00        16663        3 | ca.yorku.slip
 0.00  0.02       134929        1 | ch.agri
 0.00  0.00        10183        1 | ch.bluewin
 0.00  0.01       103379        1 | ch.cern
 0.00  0.00        17113        1 | ch.csemne
 0.01  0.03       205825        4 | ch.epfl
 0.00  0.04       350779        1 | ch.ethz
 0.00  0.00         3425        1 | ch.globalip
 0.00  0.00        10176        1 | ch.hon
 0.00  0.00        37921        1 | ch.ibo
 0.03  0.01       120851        9 | ch.isbiel
 0.08  0.06       500089       25 | ch.switch
 0.00  0.00         5777        1 | ch.unibe
 0.03  0.04       298058       10 | ch.unizh
 0.02  0.03       269651        5 | ch.viderom
 0.04  0.01       111144       13 | cl.eclac
 0.00  0.03       220300        1 | cl.rdc
 0.02  0.02       172926        7 | cl.uchile.diq
 0.00  0.02       134929        1 | cl.udec.dpi
 0.03  0.03       204249        8 | co.com.impsat
 0.00  0.00        17113        1 | co.edu.uniandes
 0.01  0.01       103447        2 | co.net.epm
 0.05  0.03       277297       15 | com.3rddoor
 0.01  0.00        20046        3 | com.4state
 0.00  0.00         2435        1 | com.abbott
 0.00  0.01        64840        1 | com.abbotthpd
 0.00  0.00         3636        1 | com.ac.ssc
 0.01  0.00        15110        2 | com.accessv.dialup.83.135.209
 0.01  0.00        30535        4 | com.acer
 0.01  0.01        43062        2 | com.acml
 0.00  0.00         2435        1 | com.adaptec
 0.01  0.01        64949        2 | com.adnc
 0.01  0.01        46968        2 | com.ados.sthelens
 0.00  0.03       206733        1 | com.advocatehealth
 0.03  0.01        79714        9 | com.aetna
 0.00  0.00         1564        1 | com.afamilynet
 0.00  0.00        17268        1 | com.aig
 0.00  0.00         1564        1 | com.aiusa.user
 0.00  0.00         2435        1 | com.akingump
 0.00  0.00         2435        1 | com.alaweb
 0.00  0.00        10176        1 | com.alcoa.atc
 0.01  0.01       102203        4 | com.alexa
 0.00  0.00        19564        1 | com.allina
 0.01  0.01        53588        4 | com.altabates
 0.00  0.00         1564        1 | com.amd
 0.01  0.01        58399        2 | com.ameritech
 0.01  0.02       123424        4 | com.amfam
 0.00  0.00          200        1 | com.ampsc
 0.01  0.00         6850        2 | com.amre
 0.01  0.03       212489        2 | com.anet-chi.max1-72
 0.95  0.92      7384137      291 | com.aol.ipt
 0.02  0.01        68705        7 | com.aol.office
 8.20  7.66     61720282     2508 | com.aol.proxy
 0.01  0.00        17600        4 | com.aol2
 0.02  0.02       152229        5 | com.apion-tss
 0.07  0.03       234964       21 | com.apollo3
 0.51  0.36      2918514      157 | com.aracnet
 0.02  0.01        49048        5 | com.arco
 0.00  0.01        71507        1 | com.ardentrisk
 0.00  0.00         1564        1 | com.arrk
 0.01  0.00         3304        2 | com.astra
 0.00  0.01        64840        1 | com.astramerck
 0.30  0.25      2007304       92 | com.atext
 0.00  0.00         2435        1 | com.atlanticos
 0.03  0.04       349066       10 | com.att
 0.01  0.00        20352        2 | com.atweb
 0.00  0.00        19564        1 | com.aug
 0.00  0.02       134929        1 | com.austin-ind.ipv4
 0.03  0.03       221150        8 | com.avenew.chicago
 0.01  0.00          600        3 | com.awl
 0.01  0.00        22481        4 | com.awp
 0.00  0.00         2435        1 | com.axonn
 0.00  0.03       206733        1 | com.azphysiciansipa
 0.01  0.01        44585        2 | com.azstarnet.tus
 0.00  0.00         2435        1 | com.b-f
 0.00  0.00         5197        1 | com.ball
 0.08  0.05       432082       24 | com.bankerstrust
 0.00  0.00         1564        1 | com.bankofny
 0.03  0.01        91871        8 | com.barrysworld
 0.02  0.01        43773        5 | com.base4
 0.00  0.00         2435        1 | com.batterymarch
 0.03  0.09       696396       10 | com.baynetworks
 0.08  0.10       831412       23 | com.bayou
 0.00  0.01        70207        1 | com.bd.ms
 0.00  0.01        80630        1 | com.bdva
 0.06  0.05       400676       17 | com.bellatlantic
 0.00  0.00        25890        1 | com.bellcore.il
 0.01  0.00          400        2 | com.bellglobal.adsl
 0.10  0.13      1022461       31 | com.bellglobal.on
 0.07  0.11       916682       20 | com.bellglobal.qc
 0.00  0.01       119160        1 | com.bellsouth.bst
 0.00  0.00         2435        1 | com.belltech
 0.01  0.01       115088        2 | com.beltline
 0.00  0.01        41021        1 | com.bendcable
 0.01  0.01        59093        2 | com.bender
 0.03  0.03       215185       10 | com.bendnet
 0.06  0.06       521526       17 | com.best.vip
 0.01  0.01        81231        4 | com.blockdrug
 0.00  0.00         2435        1 | com.bm
 0.02  0.03       252253        5 | com.bmgmusic
 0.01  0.02       123280        2 | com.bms.net
 0.00  0.00        17418        1 | com.bmts
 0.08  0.14      1127965       26 | com.boehringer-mannheim
 0.00  0.00         3425        1 | com.boehringer-mannheim.ger
 0.12  0.22      1778229       36 | com.boeing
 0.08  0.07       590072       23 | com.boeing.bna.naa
 0.05  0.04       350665       14 | com.boeing.cal.lgb
 0.03  0.04       316633        8 | com.boeing.mo.stl
 0.00  0.00         2435        1 | com.bowne
 0.00  0.01        64840        1 | com.bp
 0.01  0.00        15111        2 | com.brookscole
 0.01  0.02       136493        2 | com.bsci
 0.02  0.00        36739        7 | com.bserv
 0.00  0.00        10176        1 | com.bt
 0.11  0.15      1237020       34 | com.bt.access
 0.03  0.05       404821        9 | com.btigate
 0.06  0.06       520978       17 | com.btinternet
 0.04  0.03       221262       11 | com.burgoyne
 0.07  0.04       315765       21 | com.busprod
 0.09  0.17      1408929       28 | com.cadvision
 0.01  0.01        44191        2 | com.cai
 0.00  0.00         2435        1 | com.cajunnet
 0.01  0.00        15111        2 | com.calcomp
 0.02  0.00        14710        7 | com.calgary7
